0,0,0,0,-0.7853981633974483,0.0
1,0,0,0,-0.7853981633974483,0.0
2,0,0,0,-0.7853981633974483,0.0
3,0,0,0,-0.7853981633974483,0.0
4,0,0,0,-0.7853981633974483,0.0
5,0,0,0,-0.7853981633974483,0.0
6,0,0,0,-0.7853981633974483,0.0
7,1,0,1,-0.7853981633974483,0.2617993877991494
8,1,0,1,-0.7853981633974483,0.2617993877991494
9,1,0,1,-0.7853981633974483,0.2617993877991494
10,1,0,1,-0.7853981633974483,0.2617993877991494
11,1,0,1,-0.7853981633974483,0.2617993877991494
12,1,0,1,-0.7853981633974483,0.2617993877991494
13,1,0,1,-0.7853981633974483,0.2617993877991494
14,2,0,2,-0.7853981633974483,0.5235987755982988
15,2,0,2,-0.7853981633974483,0.5235987755982988
16,2,0,2,-0.7853981633974483,0.5235987755982988
17,2,0,2,-0.7853981633974483,0.5235987755982988
18,2,0,2,-0.7853981633974483,0.5235987755982988
19,2,0,2,-0.7853981633974483,0.5235987755982988
20,2,0,2,-0.7853981633974483,0.5235987755982988
21,3,0,3,-0.7853981633974483,0.7853981633974483
22,3,0,3,-0.7853981633974483,0.7853981633974483
23,3,0,3,-0.7853981633974483,0.7853981633974483
24,3,0,3,-0.7853981633974483,0.7853981633974483
25,3,0,3,-0.7853981633974483,0.7853981633974483
26,3,0,3,-0.7853981633974483,0.7853981633974483
27,3,0,3,-0.7853981633974483,0.7853981633974483
28,4,0,4,-0.7853981633974483,1.0471975511965976
29,4,0,4,-0.7853981633974483,1.0471975511965976
30,4,0,4,-0.7853981633974483,1.0471975511965976
31,4,0,4,-0.7853981633974483,1.0471975511965976
32,4,0,4,-0.7853981633974483,1.0471975511965976
33,4,0,4,-0.7853981633974483,1.0471975511965976
34,4,0,4,-0.7853981633974483,1.0471975511965976
35,5,0,5,-0.7853981633974483,1.3089969389957472
36,5,0,5,-0.7853981633974483,1.3089969389957472
37,5,0,5,-0.7853981633974483,1.3089969389957472
38,5,0,5,-0.7853981633974483,1.3089969389957472
39,5,0,5,-0.7853981633974483,1.3089969389957472
40,5,0,5,-0.7853981633974483,1.3089969389957472
41,5,0,5,-0.7853981633974483,1.3089969389957472
42,6,0,6,-0.7853981633974483,1.5707963267948966
43,6,0,6,-0.7853981633974483,1.5707963267948966
44,6,0,6,-0.7853981633974483,1.5707963267948966
45,6,0,6,-0.7853981633974483,1.5707963267948966
46,6,0,6,-0.7853981633974483,1.5707963267948966
47,6,0,6,-0.7853981633974483,1.5707963267948966
48,6,0,6,-0.7853981633974483,1.5707963267948966
49,7,0,7,-0.7853981633974483,1.8325957145940461
50,7,0,7,-0.7853981633974483,1.8325957145940461
51,7,0,7,-0.7853981633974483,1.8325957145940461
52,7,0,7,-0.7853981633974483,1.8325957145940461
53,7,0,7,-0.7853981633974483,1.8325957145940461
54,7,0,7,-0.7853981633974483,1.8325957145940461
55,7,0,7,-0.7853981633974483,1.8325957145940461
56,8,0,8,-0.7853981633974483,2.0943951023931953
57,8,0,8,-0.7853981633974483,2.0943951023931953
58,8,0,8,-0.7853981633974483,2.0943951023931953
59,8,0,8,-0.7853981633974483,2.0943951023931953
60,8,0,8,-0.7853981633974483,2.0943951023931953
61,8,0,8,-0.7853981633974483,2.0943951023931953
62,8,0,8,-0.7853981633974483,2.0943951023931953
63,9,0,9,-0.7853981633974483,2.356194490192345
64,9,0,9,-0.7853981633974483,2.356194490192345
65,9,0,9,-0.7853981633974483,2.356194490192345
66,9,0,9,-0.7853981633974483,2.356194490192345
67,9,0,9,-0.7853981633974483,2.356194490192345
68,9,0,9,-0.7853981633974483,2.356194490192345
69,9,0,9,-0.7853981633974483,2.356194490192345
70,10,0,10,-0.7853981633974483,2.6179938779914944
71,10,0,10,-0.7853981633974483,2.6179938779914944
72,10,0,10,-0.7853981633974483,2.6179938779914944
73,10,0,10,-0.7853981633974483,2.6179938779914944
74,10,0,10,-0.7853981633974483,2.6179938779914944
75,10,0,10,-0.7853981633974483,2.6179938779914944
76,10,0,10,-0.7853981633974483,2.6179938779914944
77,11,0,11,-0.7853981633974483,2.8797932657906435
78,11,0,11,-0.7853981633974483,2.8797932657906435
79,11,0,11,-0.7853981633974483,2.8797932657906435
80,11,0,11,-0.7853981633974483,2.8797932657906435
81,11,0,11,-0.7853981633974483,2.8797932657906435
82,11,0,11,-0.7853981633974483,2.8797932657906435
83,11,0,11,-0.7853981633974483,2.8797932657906435
84,12,0,12,-0.7853981633974483,3.141592653589793
85,12,0,12,-0.7853981633974483,3.141592653589793
86,12,0,12,-0.7853981633974483,3.141592653589793
87,12,0,12,-0.7853981633974483,3.141592653589793
88,12,0,12,-0.7853981633974483,3.141592653589793
89,12,0,12,-0.7853981633974483,3.141592653589793
90,12,0,12,-0.7853981633974483,3.141592653589793
91,13,0,13,-0.7853981633974483,3.4033920413889422
92,13,0,13,-0.7853981633974483,3.4033920413889422
93,13,0,13,-0.7853981633974483,3.4033920413889422
94,13,0,13,-0.7853981633974483,3.4033920413889422
95,13,0,13,-0.7853981633974483,3.4033920413889422
96,13,0,13,-0.7853981633974483,3.4033920413889422
97,13,0,13,-0.7853981633974483,3.4033920413889422
98,14,0,14,-0.7853981633974483,3.6651914291880923
99,14,0,14,-0.7853981633974483,3.6651914291880923
100,14,0,14,-0.7853981633974483,3.6651914291880923
101,14,0,14,-0.7853981633974483,3.6651914291880923
102,14,0,14,-0.7853981633974483,3.6651914291880923
103,14,0,14,-0.7853981633974483,3.6651914291880923
104,14,0,14,-0.7853981633974483,3.6651914291880923
105,15,0,15,-0.7853981633974483,3.9269908169872414
106,15,0,15,-0.7853981633974483,3.9269908169872414
107,15,0,15,-0.7853981633974483,3.9269908169872414
108,15,0,15,-0.7853981633974483,3.9269908169872414
109,15,0,15,-0.7853981633974483,3.9269908169872414
110,15,0,15,-0.7853981633974483,3.9269908169872414
111,15,0,15,-0.7853981633974483,3.9269908169872414
112,16,0,16,-0.7853981633974483,4.1887902047863905
113,16,0,16,-0.7853981633974483,4.1887902047863905
114,16,0,16,-0.7853981633974483,4.1887902047863905
115,16,0,16,-0.7853981633974483,4.1887902047863905
116,16,0,16,-0.7853981633974483,4.1887902047863905
117,16,0,16,-0.7853981633974483,4.1887902047863905
118,16,0,16,-0.7853981633974483,4.1887902047863905
119,17,0,17,-0.7853981633974483,4.4505895925855405
120,17,0,17,-0.7853981633974483,4.4505895925855405
121,17,0,17,-0.7853981633974483,4.4505895925855405
122,17,0,17,-0.7853981633974483,4.4505895925855405
123,17,0,17,-0.7853981633974483,4.4505895925855405
124,17,0,17,-0.7853981633974483,4.4505895925855405
125,17,0,17,-0.7853981633974483,4.4505895925855405
126,18,0,18,-0.7853981633974483,4.71238898038469
127,18,0,18,-0.7853981633974483,4.71238898038469
128,18,0,18,-0.7853981633974483,4.71238898038469
129,18,0,18,-0.7853981633974483,4.71238898038469
130,18,0,18,-0.7853981633974483,4.71238898038469
131,18,0,18,-0.7853981633974483,4.71238898038469
132,18,0,18,-0.7853981633974483,4.71238898038469
133,19,0,19,-0.7853981633974483,4.974188368183839
134,19,0,19,-0.7853981633974483,4.974188368183839
135,19,0,19,-0.7853981633974483,4.974188368183839
136,19,0,19,-0.7853981633974483,4.974188368183839
137,19,0,19,-0.7853981633974483,4.974188368183839
138,19,0,19,-0.7853981633974483,4.974188368183839
139,19,0,19,-0.7853981633974483,4.974188368183839
140,20,0,20,-0.7853981633974483,5.235987755982989
141,20,0,20,-0.7853981633974483,5.235987755982989
142,20,0,20,-0.7853981633974483,5.235987755982989
143,20,0,20,-0.7853981633974483,5.235987755982989
144,20,0,20,-0.7853981633974483,5.235987755982989
145,20,0,20,-0.7853981633974483,5.235987755982989
146,20,0,20,-0.7853981633974483,5.235987755982989
147,21,0,21,-0.7853981633974483,5.497787143782138
148,21,0,21,-0.7853981633974483,5.497787143782138
149,21,0,21,-0.7853981633974483,5.497787143782138
150,21,0,21,-0.7853981633974483,5.497787143782138
151,21,0,21,-0.7853981633974483,5.497787143782138
152,21,0,21,-0.7853981633974483,5.497787143782138
